time;input thrust;input tilt;x_drone;y_drone;theta;xdot_drone;ydot_drone
20.4;50;0;-97.792;-221.934;3.20832e-12;-20.8845;4.01419
20.41;50;0;-98.0009;-221.894;3.20832e-12;-20.9031;4.0543
20.42;50;0;-98.2099;-221.853;3.20832e-12;-20.9214;4.09409
20.43;50;0;-98.4191;-221.812;3.20832e-12;-20.9394;4.13356
20.44;50;0;-98.6285;-221.771;3.20832e-12;-20.9571;4.17272
20.45;50;0;-98.8381;-221.729;3.20832e-12;-20.9745;4.21156
20.46;50;0;-99.0478;-221.687;3.20832e-12;-20.9916;4.2501
20.47;50;0;-99.2577;-221.645;3.20832e-12;-21.0084;4.28832
20.48;50;0;-99.4678;-221.602;3.20832e-12;-21.0249;4.32624
20.49;50;0;-99.6781;-221.559;3.20832e-12;-21.0411;4.36385
20.5;50;0;-99.8885;-221.515;3.20832e-12;-21.0571;4.40116
20.51;50;0;-100.099;-221.471;3.20832e-12;-21.0728;4.43817
20.52;50;0;-100.31;-221.426;3.20832e-12;-21.0882;4.47488
20.53;50;0;-100.521;-221.382;3.20832e-12;-21.1033;4.51129
20.54;50;0;-100.732;-221.337;3.20832e-12;-21.1182;4.5474
20.55;50;0;-100.943;-221.291;3.20832e-12;-21.1328;4.58322
20.56;50;0;-101.154;-221.245;3.20832e-12;-21.1471;4.61875
20.57;50;0;-101.366;-221.199;3.20832e-12;-21.1612;4.654
20.58;50;0;-101.577;-221.153;3.20832e-12;-21.175;4.68895
20.59;50;0;-101.789;-221.106;3.20832e-12;-21.1886;4.72362
20.6;50;0;-102.001;-221.058;3.20832e-12;-21.2019;4.758
20.61;50;0;-102.213;-221.011;3.20832e-12;-21.215;4.79211
20.62;50;0;-102.425;-220.963;3.20832e-12;-21.2279;4.82593
20.63;50;0;-102.637;-220.915;3.20832e-12;-21.2405;4.85948
20.64;50;0;-102.85;-220.866;3.20832e-12;-21.2529;4.89275
20.65;50;0;-103.062;-220.817;3.20832e-12;-21.2651;4.92575
20.66;50;0;-103.275;-220.768;3.20832e-12;-21.277;4.95848
20.67;50;0;-103.488;-220.718;3.20832e-12;-21.2887;4.99093
20.68;50;0;-103.701;-220.668;3.20832e-12;-21.3002;5.02312
20.69;50;0;-103.914;-220.618;3.20832e-12;-21.3115;5.05505
20.7;50;0;-104.127;-220.568;3.20832e-12;-21.3226;5.08671
20.71;50;0;-104.34;-220.517;3.20832e-12;-21.3335;5.11811
20.72;50;0;-104.553;-220.466;3.20832e-12;-21.3441;5.14924
20.73;50;0;-104.767;-220.414;3.20832e-12;-21.3546;5.18012
20.74;50;0;-104.98;-220.362;3.20832e-12;-21.3648;5.21075
20.75;50;0;-105.194;-220.31;3.20832e-12;-21.3749;5.24112
20.76;50;0;-105.408;-220.258;3.20832e-12;-21.3847;5.27124
20.77;50;0;-105.622;-220.205;3.20832e-12;-21.3944;5.3011
20.78;50;0;-105.835;-220.152;3.20832e-12;-21.4039;5.33072
20.79;50;0;-106.05;-220.099;3.20832e-12;-21.4132;5.36009
20.8;50;0;-106.264;-220.045;3.20832e-12;-21.4223;5.38922
20.81;50;0;-106.478;-219.991;3.20832e-12;-21.4312;5.41811
20.82;50;0;-106.692;-219.937;3.20832e-12;-21.44;5.44675
20.83;50;0;-106.907;-219.883;3.20832e-12;-21.4485;5.47515
20.84;50;0;-107.121;-219.828;3.20832e-12;-21.4569;5.50332
20.85;50;0;-107.336;-219.773;3.20832e-12;-21.4652;5.53125
20.86;50;0;-107.55;-219.718;3.20832e-12;-21.4732;5.55895
20.87;50;0;-107.765;-219.662;3.20832e-12;-21.4811;5.58641
20.88;50;0;-107.98;-219.606;3.20832e-12;-21.4889;5.61365
20.89;50;0;-108.195;-219.55;3.20832e-12;-21.4965;5.64066
20.9;50;0;-108.41;-219.494;3.20832e-12;-21.5039;5.66744
20.91;50;0;-108.625;-219.437;3.20832e-12;-21.5111;5.69399
20.92;50;0;-108.84;-219.38;3.20832e-12;-21.5183;5.72032
20.93;50;0;-109.055;-219.323;3.20832e-12;-21.5252;5.74644
20.94;50;0;-109.27;-219.265;3.20832e-12;-21.532;5.77233
20.95;50;0;-109.486;-219.208;3.20832e-12;-21.5387;5.798
20.96;50;0;-109.701;-219.15;3.20832e-12;-21.5452;5.82346
20.97;50;0;-109.916;-219.091;3.20832e-12;-21.5516;5.8487
20.98;50;0;-110.132;-219.033;3.20832e-12;-21.5578;5.87373
20.99;50;0;-110.348;-218.974;3.20832e-12;-21.564;5.89855
21;50;0;-110.563;-218.915;3.20832e-12;-21.5699;5.92316
21.01;50;0;-110.779;-218.856;3.20832e-12;-21.5758;5.94757
21.02;50;0;-110.995;-218.796;3.20832e-12;-21.5815;5.97176
21.03;50;0;-111.21;-218.737;3.20832e-12;-21.587;5.99575
21.04;50;0;-111.426;-218.677;3.20832e-12;-21.5925;6.01954
21.05;50;0;-111.642;-218.617;3.20832e-12;-21.5978;6.04313
21.06;50;0;-111.858;-218.556;3.20832e-12;-21.603;6.06652
21.07;50;0;-112.074;-218.495;3.20832e-12;-21.6081;6.08971
21.08;50;0;-112.29;-218.435;3.20832e-12;-21.6131;6.11271
21.09;50;0;-112.506;-218.373;3.20832e-12;-21.6179;6.13551
21.1;50;0;-112.723;-218.312;3.20832e-12;-21.6227;6.15812
21.11;50;0;-112.939;-218.25;3.20832e-12;-21.6273;6.18054
21.12;50;0;-113.155;-218.189;3.20832e-12;-21.6318;6.20276
21.13;50;0;-113.371;-218.127;3.20832e-12;-21.6362;6.2248
21.14;50;0;-113.588;-218.064;3.20832e-12;-21.6405;6.24665
21.15;50;0;-113.804;-218.002;3.20832e-12;-21.6447;6.26832
21.16;50;0;-114.021;-217.939;3.20832e-12;-21.6488;6.2898
21.17;50;0;-114.237;-217.876;3.20832e-12;-21.6528;6.3111
21.18;50;0;-114.454;-217.813;3.20832e-12;-21.6566;6.33222
21.19;50;0;-114.67;-217.75;3.20832e-12;-21.6604;6.35317
21.2;50;0;-114.887;-217.686;3.20832e-12;-21.6641;6.37393
21.21;50;0;-115.103;-217.623;3.20832e-12;-21.6677;6.39452
21.22;50;0;-115.32;-217.559;3.20832e-12;-21.6712;6.41493
21.23;50;0;-115.537;-217.495;3.20832e-12;-21.6746;6.43517
21.24;50;0;-115.754;-217.43;3.20832e-12;-21.6779;6.45524
21.25;50;0;-115.97;-217.366;3.20832e-12;-21.6812;6.47513
21.26;50;0;-116.187;-217.301;3.20832e-12;-21.6843;6.49486
21.27;50;0;-116.404;-217.236;3.20832e-12;-21.6873;6.51442
21.28;50;0;-116.621;-217.171;3.20832e-12;-21.6903;6.53382
21.29;50;0;-116.838;-217.105;3.20832e-12;-21.6932;6.55305
21.3;50;0;-117.055;-217.04;3.20832e-12;-21.696;6.57211
21.31;50;0;-117.272;-216.974;3.20832e-12;-21.6987;6.59102
21.32;50;0;-117.489;-216.908;3.20832e-12;-21.7014;6.60976
21.33;50;0;-117.706;-216.842;3.20832e-12;-21.7039;6.62834
21.34;50;0;-117.923;-216.776;3.20832e-12;-21.7064;6.64677
21.35;50;0;-118.14;-216.709;3.20832e-12;-21.7088;6.66504
21.36;50;0;-118.357;-216.643;3.20832e-12;-21.7112;6.68316
21.37;50;0;-118.574;-216.576;3.20832e-12;-21.7134;6.70112
21.38;50;0;-118.791;-216.509;3.20832e-12;-21.7156;6.71892
21.39;50;0;-119.008;-216.442;3.20832e-12;-21.7177;6.73658
21.4;50;0;-119.225;-216.374;3.20832e-12;-21.7198;6.75409
21.41;50;0;-119.443;-216.307;3.20832e-12;-21.7218;6.77145
21.42;50;0;-119.66;-216.239;3.20832e-12;-21.7237;6.78866
21.43;50;0;-119.877;-216.171;3.20832e-12;-21.7256;6.80572
21.44;50;0;-120.094;-216.103;3.20832e-12;-21.7274;6.82264
21.45;50;0;-120.312;-216.035;3.20832e-12;-21.7291;6.83941
21.46;50;0;-120.529;-215.967;3.20832e-12;-21.7308;6.85605
21.47;50;0;-120.746;-215.898;3.20832e-12;-21.7324;6.87254
21.48;50;0;-120.964;-215.829;3.20832e-12;-21.7339;6.88889
21.49;50;0;-121.181;-215.76;3.20832e-12;-21.7354;6.9051
21.5;50;0;-121.398;-215.691;3.20832e-12;-21.7369;6.92118
21.51;50;0;-121.616;-215.622;3.20832e-12;-21.7382;6.93711
21.52;50;0;-121.833;-215.553;3.20832e-12;-21.7396;6.95292
21.53;50;0;-122.05;-215.483;3.20832e-12;-21.7408;6.96858
21.54;50;0;-122.268;-215.414;3.20832e-12;-21.742;6.98412
21.55;50;0;-122.485;-215.344;3.20832e-12;-21.7432;6.99952
21.56;50;0;-122.703;-215.274;3.20832e-12;-21.7443;7.01479
21.57;50;0;-122.92;-215.204;3.20832e-12;-21.7454;7.02994
21.58;50;0;-123.138;-215.133;3.20832e-12;-21.7464;7.04495
21.59;50;0;-123.355;-215.063;3.20832e-12;-21.7474;7.05984
21.6;50;0;-123.573;-214.992;3.20832e-12;-21.7483;7.0746
21.61;50;0;-123.79;-214.921;3.20832e-12;-21.7492;7.08923
21.62;50;0;-124.007;-214.851;3.20832e-12;-21.75;7.10374
21.63;50;0;-124.225;-214.78;3.20832e-12;-21.7508;7.11813
21.64;50;0;-124.443;-214.708;3.20832e-12;-21.7515;7.13239
21.65;50;0;-124.66;-214.637;3.20832e-12;-21.7522;7.14654
21.66;50;0;-124.878;-214.566;3.20832e-12;-21.7528;7.16056
21.67;50;0;-125.095;-214.494;3.20832e-12;-21.7535;7.17447
21.68;50;0;-125.313;-214.422;3.20832e-12;-21.754;7.18825
21.69;50;0;-125.53;-214.35;3.20832e-12;-21.7546;7.20192
21.7;50;0;-125.748;-214.278;3.20832e-12;-21.7551;7.21548
21.71;50;0;-125.965;-214.206;3.20832e-12;-21.7555;7.22892
21.72;50;0;-126.183;-214.134;3.20832e-12;-21.7559;7.24224
21.73;50;0;-126.4;-214.061;3.20832e-12;-21.7563;7.25546
21.74;50;0;-126.618;-213.989;3.20832e-12;-21.7567;7.26856
21.75;50;0;-126.835;-213.916;3.20832e-12;-21.757;7.28155
21.76;50;0;-127.053;-213.843;3.20832e-12;-21.7572;7.29443
21.77;50;0;-127.271;-213.77;3.20832e-12;-21.7575;7.3072
21.78;50;0;-127.488;-213.697;3.20832e-12;-21.7577;7.31986
21.79;50;0;-127.706;-213.624;3.20832e-12;-21.7579;7.33241
21.8;50;0;-127.923;-213.551;3.20832e-12;-21.758;7.34486
21.81;50;0;-128.141;-213.477;3.20832e-12;-21.7581;7.35721
21.82;50;0;-128.359;-213.404;3.20832e-12;-21.7582;7.36945
21.83;50;0;-128.576;-213.33;3.20832e-12;-21.7583;7.38158
21.84;50;0;-128.794;-213.256;3.20832e-12;-21.7583;7.39361
21.85;50;0;-129.011;-213.182;3.20832e-12;-21.7583;7.40554
21.86;50;0;-129.229;-213.108;3.20832e-12;-21.7583;7.41737
21.87;50;0;-129.446;-213.034;3.20832e-12;-21.7582;7.42911
21.88;50;0;-129.664;-212.96;3.20832e-12;-21.7581;7.44074
21.89;50;0;-129.882;-212.885;3.20832e-12;-21.758;7.45227
21.9;50;0;-130.099;-212.811;3.20832e-12;-21.7579;7.4637
21.91;50;0;-130.317;-212.736;3.20832e-12;-21.7577;7.47504
21.92;50;0;-130.534;-212.662;3.20832e-12;-21.7575;7.48629
21.93;50;0;-130.752;-212.587;3.20832e-12;-21.7573;7.49743
21.94;50;0;-130.969;-212.512;3.20832e-12;-21.7571;7.50849
21.95;50;0;-131.187;-212.437;3.20832e-12;-21.7568;7.51945
21.96;50;0;-131.405;-212.361;3.20832e-12;-21.7565;7.53032
21.97;50;0;-131.622;-212.286;3.20832e-12;-21.7562;7.5411
21.98;50;0;-131.84;-212.211;3.20832e-12;-21.7559;7.55178
21.99;50;0;-132.057;-212.135;3.20832e-12;-21.7556;7.56238
22;0;40;-132.275;-212.06;3.20832e-12;-21.7552;7.57288
22.01;0;40;-132.492;-211.984;0.4;-21.5882;7.41664
22.02;0;40;-132.708;-211.91;0.8;-21.4239;7.2621
22.03;0;40;-132.923;-211.837;1.2;-21.2624;7.10924
22.04;0;40;-133.135;-211.766;1.6;-21.1035;6.95802
22.05;0;40;-133.346;-211.696;2;-20.9472;6.80838
22.06;0;40;-133.556;-211.628;2.4;-20.7934;6.66029
22.07;0;40;-133.764;-211.562;2.8;-20.642;6.51372
22.08;0;40;-133.97;-211.497;3.2;-20.4931;6.36862
22.09;0;40;-134.175;-211.433;3.6;-20.3465;6.22496
22.1;0;40;-134.378;-211.371;4;-20.2022;6.08271
22.11;0;40;-134.58;-211.31;4.4;-20.0601;5.94183
22.12;0;40;-134.781;-211.25;4.8;-19.9202;5.8023
22.13;0;40;-134.98;-211.192;5.2;-19.7825;5.66407
22.14;0;40;-135.178;-211.136;5.6;-19.6468;5.52712
22.15;0;40;-135.375;-211.08;6;-19.5131;5.39142
22.16;0;40;-135.57;-211.027;6.4;-19.3814;5.25693
22.17;0;40;-135.763;-210.974;6.8;-19.2517;5.12364
22.18;0;40;-135.956;-210.923;7.2;-19.1238;4.99152
22.19;0;40;-136.147;-210.873;7.6;-18.9979;4.86054
22.2;0;40;-136.337;-210.824;8;-18.8737;4.73066
22.21;0;40;-136.526;-210.777;8.4;-18.7513;4.60188
22.22;0;40;-136.713;-210.731;8.8;-18.6306;4.47416
22.23;0;40;-136.9;-210.686;9.2;-18.5116;4.34749
22.24;0;40;-137.085;-210.643;9.6;-18.3943;4.22183
22.25;0;40;-137.269;-210.6;10;-18.2785;4.09717
22.26;0;40;-137.452;-210.559;10.4;-18.1644;3.97349
22.27;0;40;-137.633;-210.52;10.8;-18.0518;3.85076
22.28;0;40;-137.814;-210.481;11.2;-17.9408;3.72897
22.29;0;40;-137.993;-210.444;11.6;-17.8312;3.60809
22.3;0;40;-138.171;-210.408;12;-17.723;3.48811
22.31;0;40;-138.349;-210.373;12.4;-17.6163;3.36901
22.32;0;40;-138.525;-210.339;12.8;-17.511;3.25077
22.33;0;40;-138.7;-210.307;13.2;-17.4071;3.13337
22.34;0;40;-138.874;-210.275;13.6;-17.3044;3.0168
22.35;0;40;-139.047;-210.245;14;-17.2031;2.90103
22.36;0;40;-139.219;-210.216;14.4;-17.1031;2.78606
22.37;0;40;-139.39;-210.188;14.8;-17.0043;2.67187
22.38;0;40;-139.56;-210.162;15.2;-16.9067;2.55844
22.39;0;40;-139.729;-210.136;15.6;-16.8104;2.44576
22.4;0;40;-139.897;-210.112;16;-16.7152;2.33381
22.41;0;40;-140.065;-210.088;16.4;-16.6211;2.22258
22.42;0;40;-140.231;-210.066;16.8;-16.5282;2.11206
22.43;0;40;-140.396;-210.045;17.2;-16.4364;2.00223
22.44;0;40;-140.56;-210.025;17.6;-16.3457;1.89308
22.45;0;40;-140.724;-210.006;18;-16.256;1.78459
22.46;0;40;-140.886;-209.988;18.4;-16.1674;1.67676
22.47;0;40;-141.048;-209.971;18.8;-16.0798;1.56958
22.48;0;40;-141.209;-209.956;19.2;-15.9932;1.46303
22.49;0;40;-141.369;-209.941;19.6;-15.9076;1.35709
22.5;0;40;-141.528;-209.928;20;-15.823;1.25177
22.51;0;40;-141.686;-209.915;20.4;-15.7392;1.14705
22.52;0;40;-141.844;-209.904;20.8;-15.6565;1.04291
22.53;0;40;-142;-209.893;21.2;-15.5746;0.93936
22.54;0;40;-142.156;-209.884;21.6;-15.4936;0.836374
22.55;0;40;-142.311;-209.875;22;-15.4134;0.733948
22.56;0;40;-142.465;-209.868;22.4;-15.3341;0.632073
22.57;0;40;-142.618;-209.862;22.8;-15.2557;0.53074
22.58;0;40;-142.771;-209.856;23.2;-15.1781;0.429939
22.59;0;40;-142.923;-209.852;23.6;-15.1013;0.329663
22.6;0;40;-143.074;-209.849;24;-15.0252;0.229903
22.61;0;40;-143.224;-209.846;24.4;-14.95;0.130652
22.62;0;40;-143.373;-209.845;24.8;-14.8755;0.0319006
22.63;0;40;-143.522;-209.845;25.2;-14.8017;-0.0663576
22.64;0;40;-143.67;-209.846;25.6;-14.7287;-0.16413
22.65;0;40;-143.817;-209.847;26;-14.6564;-0.261424
22.66;0;40;-143.964;-209.85;26.4;-14.5847;-0.358247
22.67;0;40;-144.11;-209.853;26.8;-14.5138;-0.454605
22.68;0;40;-144.255;-209.858;27.2;-14.4436;-0.550504
22.69;0;40;-144.399;-209.863;27.6;-14.374;-0.645952
22.7;0;40;-144.543;-209.87;28;-14.305;-0.740954
22.71;0;40;-144.686;-209.877;28.4;-14.2367;-0.835516
22.72;0;40;-144.829;-209.886;28.8;-14.169;-0.929644
22.73;0;40;-144.97;-209.895;29.2;-14.102;-1.02334
22.74;0;40;-145.111;-209.905;29.6;-14.0355;-1.11662
22.75;0;40;-145.252;-209.916;30;-13.9696;-1.20948
22.76;0;40;-145.391;-209.928;30.4;-13.9044;-1.30193
22.77;0;40;-145.53;-209.941;30.8;-13.8396;-1.39397
22.78;0;40;-145.669;-209.955;31.2;-13.7755;-1.4856
22.79;0;40;-145.806;-209.97;31.6;-13.7118;-1.57684
22.8;0;40;-145.944;-209.986;32;-13.6488;-1.66769
22.81;0;40;-146.08;-210.003;32.4;-13.5862;-1.75814
22.82;0;40;-146.216;-210.02;32.8;-13.5242;-1.84822
22.83;0;40;-146.351;-210.039;33.2;-13.4626;-1.93791
22.84;0;40;-146.486;-210.058;33.6;-13.4016;-2.02722
22.85;0;40;-146.62;-210.078;34;-13.341;-2.11616
22.86;0;40;-146.753;-210.1;34.4;-13.281;-2.20473
22.87;0;40;-146.886;-210.122;34.8;-13.2214;-2.29294
22.88;0;40;-147.018;-210.145;35.2;-13.1622;-2.38078
22.89;0;40;-147.15;-210.168;35.6;-13.1035;-2.46827
22.9;0;40;-147.281;-210.193;36;-13.0453;-2.5554
22.91;0;40;-147.411;-210.219;36.4;-12.9875;-2.64217
22.92;0;40;-147.541;-210.245;36.8;-12.9301;-2.7286
22.93;0;40;-147.671;-210.272;37.2;-12.8732;-2.81468
22.94;0;40;-147.799;-210.3;37.6;-12.8166;-2.90042
22.95;0;40;-147.927;-210.329;38;-12.7605;-2.98581
22.96;0;40;-148.055;-210.359;38.4;-12.7047;-3.07087
22.97;0;40;-148.182;-210.39;38.8;-12.6494;-3.15559
22.98;0;40;-148.309;-210.422;39.2;-12.5944;-3.23998
22.99;0;40;-148.435;-210.454;39.6;-12.5398;-3.32403
23;0;40;-148.56;-210.487;40;-12.4856;-3.40776
23.01;0;40;-148.685;-210.521;40.4;-12.4317;-3.49116
23.02;0;40;-148.809;-210.556;40.8;-12.3782;-3.57423
23.03;0;40;-148.933;-210.592;41.2;-12.3251;-3.65698
23.04;0;40;-149.056;-210.628;41.6;-12.2722;-3.73941
23.05;0;40;-149.179;-210.666;42;-12.2198;-3.82152
23.06;0;40;-149.301;-210.704;42.4;-12.1676;-3.90331
23.07;0;40;-149.423;-210.743;42.8;-12.1158;-3.98478
23.08;0;40;-149.544;-210.783;43.2;-12.0643;-4.06594
23.09;0;40;-149.665;-210.824;43.6;-12.0131;-4.14679
23.1;0;40;-149.785;-210.865;44;-11.9622;-4.22732
23.11;0;40;-149.904;-210.907;44.4;-11.9116;-4.30754
23.12;0;40;-150.023;-210.95;44.8;-11.8613;-4.38746
23.13;0;40;-150.142;-210.994;45.2;-11.8113;-4.46706
23.14;0;40;-150.26;-211.039;45.6;-11.7616;-4.54636
23.15;0;40;-150.378;-211.084;46;-11.7122;-4.62535
23.16;0;40;-150.495;-211.131;46.4;-11.663;-4.70403
23.17;0;40;-150.612;-211.178;46.8;-11.6141;-4.78241
23.18;0;40;-150.728;-211.226;47.2;-11.5655;-4.86049
23.19;0;40;-150.843;-211.274;47.6;-11.5171;-4.93827
23.2;0;40;-150.958;-211.324;48;-11.469;-5.01574
23.21;0;40;-151.073;-211.374;48.4;-11.4211;-5.09291
23.22;0;40;-151.187;-211.425;48.8;-11.3735;-5.16978
23.23;0;40;-151.301;-211.476;49.2;-11.3262;-5.24635
23.24;0;40;-151.414;-211.529;49.6;-11.279;-5.32262
23.25;0;40;-151.527;-211.582;50;-11.2322;-5.3986
23.26;0;40;-151.639;-211.636;50.4;-11.1855;-5.47427
23.27;0;40;-151.751;-211.691;50.8;-11.1391;-5.54964
23.28;0;40;-151.863;-211.746;51.2;-11.0929;-5.62472
23.29;0;40;-151.974;-211.803;51.6;-11.0469;-5.6995
23.3;0;40;-152.084;-211.86;52;-11.0011;-5.77399
23.31;0;40;-152.194;-211.917;52.4;-10.9555;-5.84818
23.32;0;40;-152.304;-211.976;52.8;-10.9102;-5.92207
23.33;0;40;-152.413;-212.035;53.2;-10.865;-5.99566
23.34;0;40;-152.521;-212.095;53.6;-10.8201;-6.06896
23.35;0;40;-152.63;-212.156;54;-10.7754;-6.14196
23.36;0;40;-152.737;-212.217;54.4;-10.7308;-6.21467
23.37;0;40;-152.845;-212.279;54.8;-10.6864;-6.28708
23.38;0;40;-152.952;-212.342;55.2;-10.6423;-6.3592
23.39;0;40;-153.058;-212.406;55.6;-10.5983;-6.43102
23.4;0;40;-153.164;-212.47;56;-10.5545;-6.50254
23.41;0;40;-153.27;-212.535;56.4;-10.5109;-6.57377
23.42;0;40;-153.375;-212.601;56.8;-10.4675;-6.64471
23.43;0;40;-153.479;-212.667;57.2;-10.4242;-6.71535
23.44;0;40;-153.584;-212.734;57.6;-10.3811;-6.78569
23.45;0;40;-153.687;-212.802;58;-10.3382;-6.85574
23.46;0;40;-153.791;-212.871;58.4;-10.2954;-6.92549
23.47;0;40;-153.894;-212.94;58.8;-10.2529;-6.99495
23.48;0;40;-153.996;-213.01;59.2;-10.2104;-7.06411
23.49;0;40;-154.098;-213.081;59.6;-10.1682;-7.13297
23.5;0;40;-154.2;-213.152;60;-10.1261;-7.20154
23.51;0;40;-154.301;-213.224;60.4;-10.0841;-7.26981
23.52;0;40;-154.402;-213.297;60.8;-10.0424;-7.33779
23.53;0;40;-154.503;-213.37;61.2;-10.0007;-7.40546
23.54;0;40;-154.603;-213.444;61.6;-9.95925;-7.47285
23.55;0;40;-154.702;-213.519;62;-9.91791;-7.53993
23.56;0;40;-154.801;-213.594;62.4;-9.87672;-7.60672
23.57;0;40;-154.9;-213.67;62.8;-9.83568;-7.67321
23.58;0;40;-154.998;-213.747;63.2;-9.79478;-7.7394
23.59;0;40;-155.096;-213.824;63.6;-9.75402;-7.8053
23.6;0;40;-155.194;-213.902;64;-9.71341;-7.8709
23.61;0;40;-155.291;-213.981;64.4;-9.67293;-7.93619
23.62;0;40;-155.388;-214.06;64.8;-9.63259;-8.0012
23.63;0;40;-155.484;-214.141;65.2;-9.59238;-8.0659
23.64;0;40;-155.58;-214.221;65.6;-9.5523;-8.1303
23.65;0;40;-155.676;-214.302;66;-9.51236;-8.19441
23.66;0;40;-155.771;-214.384;66.4;-9.47255;-8.25821
23.67;0;40;-155.865;-214.467;66.8;-9.43287;-8.32172
23.68;0;40;-155.96;-214.55;67.2;-9.39332;-8.38493
23.69;0;40;-156.054;-214.634;67.6;-9.3539;-8.44783
23.7;0;40;-156.147;-214.719;68;-9.3146;-8.51044
23.71;0;40;-156.24;-214.804;68.4;-9.27542;-8.57275
23.72;0;40;-156.333;-214.889;68.8;-9.23637;-8.63476
23.73;0;40;-156.425;-214.976;69.2;-9.19745;-8.69646
23.74;0;40;-156.517;-215.063;69.6;-9.15864;-8.75787
23.75;0;40;-156.609;-215.15;70;-9.11995;-8.81898
23.76;0;40;-156.7;-215.238;70.4;-9.08139;-8.87978
23.77;0;40;-156.791;-215.327;70.8;-9.04294;-8.94029
23.78;0;40;-156.881;-215.417;71.2;-9.00461;-9.00049
23.79;0;40;-156.972;-215.507;71.6;-8.96639;-9.0604
23.8;0;40;-157.061;-215.597;72;-8.92829;-9.12
23.81;0;40;-157.15;-215.688;72.4;-8.89031;-9.1793
23.82;0;40;-157.239;-215.78;72.8;-8.85244;-9.2383
23.83;0;40;-157.328;-215.873;73.2;-8.81469;-9.297
23.84;0;40;-157.416;-215.966;73.6;-8.77704;-9.3554
23.85;0;40;-157.504;-216.059;74;-8.73951;-9.41349
23.86;0;40;-157.591;-216.153;74.4;-8.70209;-9.47129
23.87;0;40;-157.678;-216.248;74.8;-8.66478;-9.52878
23.88;0;40;-157.765;-216.343;75.2;-8.62758;-9.58597
23.89;0;40;-157.851;-216.439;75.6;-8.5905;-9.64286
23.9;0;40;-157.937;-216.536;76;-8.55352;-9.69945
23.91;0;40;-158.023;-216.633;76.4;-8.51664;-9.75574
23.92;0;40;-158.108;-216.73;76.8;-8.47988;-9.81173
23.93;0;40;-158.193;-216.828;77.2;-8.44322;-9.86741
23.94;0;40;-158.277;-216.927;77.6;-8.40667;-9.9228
23.95;0;40;-158.361;-217.026;78;-8.37023;-9.97788
23.96;0;40;-158.445;-217.126;78.4;-8.33389;-10.0327
23.97;0;40;-158.528;-217.226;78.8;-8.29766;-10.0871
23.98;0;40;-158.611;-217.327;79.2;-8.26153;-10.1413
23.99;0;40;-158.694;-217.429;79.6;-8.22551;-10.1952
24;0;40;-158.776;-217.53;80;-8.18959;-10.2488
24.01;0;40;-158.858;-217.633;80.4;-8.15378;-10.3021
24.02;0;40;-158.939;-217.736;80.8;-8.11807;-10.3551
24.03;0;40;-159.021;-217.84;81.2;-8.08247;-10.4077
24.04;0;40;-159.101;-217.944;81.6;-8.04696;-10.4601
24.05;0;40;-159.182;-218.048;82;-8.01157;-10.5122
24.06;0;40;-159.262;-218.153;82.4;-7.97627;-10.564
24.07;0;40;-159.342;-218.259;82.8;-7.94107;-10.6155
24.08;0;40;-159.421;-218.365;83.2;-7.90598;-10.6667
24.09;0;40;-159.5;-218.472;83.6;-7.87099;-10.7176
24.1;0;40;-159.579;-218.579;84;-7.83611;-10.7682
24.11;0;40;-159.657;-218.687;84.4;-7.80132;-10.8185
24.12;0;40;-159.735;-218.795;84.8;-7.76664;-10.8685
24.13;0;40;-159.813;-218.904;85.2;-7.73205;-10.9182
24.14;0;40;-159.89;-219.013;85.6;-7.69757;-10.9676
24.15;0;40;-159.967;-219.122;86;-7.66319;-11.0167
24.16;0;40;-160.044;-219.233;86.4;-7.62891;-11.0655
24.17;0;40;-160.12;-219.343;86.8;-7.59473;-11.114
24.18;0;40;-160.196;-219.454;87.2;-7.56065;-11.1623
24.19;0;40;-160.272;-219.566;87.6;-7.52668;-11.2102
24.2;0;40;-160.347;-219.678;88;-7.4928;-11.2578
24.21;0;40;-160.422;-219.791;88.4;-7.45902;-11.3052
24.22;0;40;-160.497;-219.904;88.8;-7.42535;-11.3523
24.23;0;40;-160.571;-220.017;89.2;-7.39177;-11.399
24.24;0;40;-160.645;-220.131;89.6;-7.3583;-11.4455
24.25;0;40;-160.718;-220.246;90;-7.32492;-11.4917
24.26;0;40;-160.792;-220.361;90.4;-7.29165;-11.5376
24.27;0;40;-160.864;-220.476;90.8;-7.25848;-11.5832
24.28;0;40;-160.937;-220.592;91.2;-7.2254;-11.6285
24.29;0;40;-161.009;-220.708;91.6;-7.19243;-11.6736
24.3;0;40;-161.081;-220.825;92;-7.15956;-11.7183
24.31;0;40;-161.153;-220.942;92.4;-7.12679;-11.7628
24.32;0;40;-161.224;-221.06;92.8;-7.09411;-11.8069
24.33;0;40;-161.295;-221.178;93.2;-7.06154;-11.8508
24.34;0;40;-161.366;-221.296;93.6;-7.02907;-11.8944
24.35;0;40;-161.436;-221.415;94;-6.9967;-11.9378
24.36;0;40;-161.506;-221.535;94.4;-6.96443;-11.9808
24.37;0;40;-161.576;-221.654;94.8;-6.93226;-12.0236
24.38;0;40;-161.645;-221.775;95.2;-6.90019;-12.066
24.39;0;40;-161.714;-221.895;95.6;-6.86822;-12.1082
24.4;0;40;-161.783;-222.016;96;-6.83635;-12.1501
24.41;0;40;-161.851;-222.138;96.4;-6.80458;-12.1918
